gfcat_objid,ra,dec,n_gfcat,simbad_id,simbad_otype,simbad_match_offset,simbad_n_match
GFCAT J0141220.7-014217.6,213.0865908053837,-1.70490421603699,1,[FS2003] 0694,Star,12.78283960316514,1
GFCAT J0140415.8-003033.5,211.06592416923385,0.509307376856818,1,CRTS J140415.6+003034,EclBin,2.444078474276149,1
GFCAT J0132535.7+273807.1,201.3991333578854,27.63531388546992,1,PM J13255+2738,HighPM*,1.9241554239533802,1
GFCAT J0143346.2-001759.8,218.44277178457085,0.2999558029717198,1,--,--,--,0
GFCAT J0143500.3-004607.2,218.751423025106,-0.7686851210308413,1,V* OU Vir,CataclyV*,2.0567698932777256,1
GFCAT J0144007.1-000143.8,220.02964226861727,0.0288579310208002,1,V* IP Vir,delSctV*,2.130234522586421,1
GFCAT J0145856.0-005651.6,224.7334601934835,-0.947680641990614,1,V* EH Lib,delSctV*,2.1091062064673562,1
GFCAT J0143432.2+224109.3,218.63438765964207,22.68593115523275,1,PM J14345+2241,HighPM*,1.2397575757171668,1
GFCAT J0133930.5+303914.4,204.877336993835,30.65401769854444,1,SDSS J133930.42+303915.8,WhiteDwarf_Candidate,2.40529994681043,1
GFCAT J0140756.7+350045.0,211.9866665543928,35.01251273567371,1,--,--,--,0
GFCAT J0132322.5+313642.7,200.84379791315905,31.611885159922647,1,--,--,--,0
GFCAT J0132253.8+272822.1,200.7243299096677,27.472824567779355,1,--,--,--,0
GFCAT J0132455.8+275718.0,201.2325599552664,27.95502012711485,1,NGP9 F324-0734950,Galaxy,25.55879815446293,0
GFCAT J0123316.4+090116.5,188.31844521307494,9.021260967091674,4,Wolf  424,"HighPM*, **",10.49240789682384,3
GFCAT J0123313.0-075454.7,188.3045773423632,-7.915213783556188,1,ATO J188.3037-07.9147,Variable*,3.328906212672187,1
GFCAT J0110732.1+434555.0,166.8839072229862,43.765297742983655,1,PM J11075+4345,"QSO, HighPM*",1.5524749541901874,1
GFCAT J0133056.7+654301.9,202.73628,65.71721,1,FBS 1329+659,HotSubdwarf_Candidate,1.872426185023619,1
GFCAT J0132515.2+272134.4,201.31366239679423,27.359578567562828,1,[LMM2016] Keck031,Galaxy,20.881420393201605,0
GFCAT J0154712.9-132608.6,236.8039547648147,-13.435723145565683,1,--,--,--,0
GFCAT J0180038.6+170916.9,270.16105563274823,17.15469752562819,1,--,--,--,0
GFCAT J0175740.9+180354.6,269.4208286187863,18.06518683445224,1,Gaia DR2 4503347770490390016,WhiteDwarf_Candidate,2.4896645383010982,1
GFCAT J0180658.1+161036.7,271.7424339676925,16.176882187817164,2,UCAC4 531-069653,"X, YSO_Candidate",1.9193540537562568,2
GFCAT J0011805.5-751127.5,19.522935371720976,-75.1909756697136,1,V* BG Tuc,RRLyrae,2.5005204669241596,1
GFCAT J0220316.9-640329.5,330.82052134069744,-64.05822018788135,1,Gaia DR2 6399540617236934528,"PulsV*, RRLyrae",1.9584933580207984,1
GFCAT J0163850.5+405446.8,249.7106402184286,40.91300127286507,1,ELAISC7 J163850+405445,Infrared,4.220952403844175,1
GFCAT J0163828.0+411140.4,249.6166755835293,41.19456806094233,1,V* V855 Her,RRLyrae,2.4894023160867897,1
GFCAT J0221814.2+244430.4,334.5595594313834,24.741788716503905,1,--,--,--,0
GFCAT J0220237.1+034214.6,330.6549759623497,3.7040643907638,1,ASAS J220237+0342.3,RRLyrae,2.167035644783558,1
GFCAT J0233331.2-552637.7,353.38026768650536,-55.44381359145872,1,Gaia DR3 6496326262143211136,PulsV*,1.8404174198675303,1
GFCAT J0232028.4-545733.5,350.1187018063466,-54.95932355938209,1,--,--,--,0
GFCAT J0003049.6-420252.9,7.706723351563045,-42.04804331232713,1,--,--,--,0
GFCAT J0170900.9+585223.0,257.2538642358387,58.87307267921129,1,--,--,--,0
GFCAT J0173107.2+585116.1,262.7803411356564,58.854496945219296,1,--,--,--,0
GFCAT J0233327.8-001956.4,353.36614564933586,0.33233536280837417,2,XDEEP2 F3-0482,"Galaxy, X",1.615195351451351,1
GFCAT J0234314.3+112148.8,355.80975304228605,11.363569204937823,1,--,--,--,0
GFCAT J0233538.5+301526.7,353.9105400812542,30.25743054706185,1,CRTS J233538.4+301527,EclBin,2.0773723097199035,1
GFCAT J0001722.4+163035.2,4.343350963617087,16.509804857369097,1,HD   1309,"X, Star",2.317484555910297,3
GFCAT J0002111.4-084142.5,5.297638226414302,-8.695147480124357,1,1RXS J002112.1-084154,X,15.526529497747756,1
GFCAT J0001823.2+165144.2,4.597080374881834,16.862296587998923,1,--,--,--,0
GFCAT J0001850.2+161503.0,4.709297492891877,16.250857498413172,1,2XMM J001850.1+161504,X,1.1999486640410086,1
GFCAT J0235130.6-134352.7,357.87791385474543,-13.731315924677622,1,UCAC4 382-164325,HighPM*,1.4101790737544546,1
GFCAT J0235555.4-132124.7,358.98085463454686,-13.356861917231212,2,G 158-8,"Galaxy, Eruptive*",3.5326847782684694,1
GFCAT J0234345.1-053403.1,355.9381755898631,-5.567550263518904,1,--,--,--,0
GFCAT J0004329.1+422315.3,10.871385301676154,42.38760977821919,1,--,--,--,0
GFCAT J0004152.8+410213.3,10.470325799372116,41.03704843145288,1,Pul -3   50171,"MolCld, Nova, Star",27.321999126731196,0
GFCAT J0213404.6-013128.9,323.51918034468395,-1.5247019115772047,1,--,--,--,0
GFCAT J0005227.5-000554.7,13.11492,0.09855,1,SDSS J005227.58+000553.4,Star,1.4126698993126197,1
GFCAT J0004522.3-010447.9,11.343012099627174,-1.079986623527892,1,TYC 4673-671-1,Star,23.456830195653048,0
GFCAT J0004109.1+415537.5,10.288136197738927,41.927095223685946,1,--,--,--,0
GFCAT J0004348.3+421653.6,10.951475250756385,42.28156145728383,1,V* CC And,"delSctV*, Star",4.35715940980654,1
GFCAT J0004104.7+423904.0,10.269843942842275,42.65112639073355,1,--,--,--,0
GFCAT J0010922.5-010316.5,17.344101551689743,-1.0545934655184876,1,--,--,--,0
GFCAT J0030020.4-111741.4,45.085142588139526,-11.294851285711108,1,HD  18740,**,2.3447642259673485,1
GFCAT J0030901.5-154905.1,47.25641841465306,-15.818106694368764,1,--,--,--,0
GFCAT J0025151.6+042341.5,42.96518332628819,4.394884274823519,1,ATO J042.9648+04.3951,RRLyrae,1.4896445600249246,1
GFCAT J0022308.9-304344.2,35.78717788653571,-30.72896288218508,1,--,--,--,0
GFCAT J0002018.0-003526.7,5.075090717221343,-0.590770201499476,1,2MASS J00201796-0035257,delSctV*,1.3374749415155183,1
GFCAT J0005838.1-001740.0,14.658759364343156,0.2944675736688076,1,Gaia DR2 2536497600711538816,"Galaxy, Star",1.866470934661926,2
GFCAT J0003410.2-120855.5,8.542801921881953,-12.1487640072776,1,Gaia DR2 2375643997370225152,"Star, **",0.7336308406727261,3
GFCAT J0014320.0+041910.9,25.833564955051365,4.319712164431756,1,G   3-14,HighPM*,7.234658625188302,1
GFCAT J0010030.5-005331.6,15.127432989998637,0.8921357544753125,1,2MASS J01003049+0053328,"QSO, Low-Mass*",1.6513834431910692,1
GFCAT J0004641.6-422144.0,11.673602725298537,-42.36223343895048,1,UCAC4 239-000790,Star,2.1865659654853675,1
GFCAT J0004751.0-412209.1,11.96276846844676,-41.36919757267566,1,--,--,--,0
GFCAT J0235536.1-004144.3,358.90042,0.69566,1,HD 224157,HighPM*,1.2066712409746811,2
GFCAT J0022630.5-040601.4,36.62749030978944,-4.100413222331639,1,VIDEO J022630.53-040559.94,"Galaxy, Star",1.8069513481304282,11
GFCAT J0031507.7-103714.5,48.78213333252507,-10.62070395245068,1,BD-11   618,Star,18.271224998157308,0
GFCAT J0034543.7+260500.3,56.43239697687108,26.083420579411783,1,Gaia DR2 70043155594129536,"Eruptive*, Star, FarIR",2.597887750350354,3
GFCAT J0034620.4+261252.9,56.58532721807208,26.21470640957518,1,HD  23453,Eruptive*,5.386891561475819,1
GFCAT J0034335.7+262129.4,55.89880877262648,26.3581782059213,2,LP  356-480,"HI, Eruptive*",3.132836158004956,1
GFCAT J0034347.3+263803.2,55.947349839714654,26.634233221879608,1,Gaia DR3 70313120057836160,YSO_Candidate,2.130657068642858,1
GFCAT J0094814.4+672030.8,147.0600774307257,67.34190276501795,1,--,--,--,0
GFCAT J0100200.1+665125.5,150.50079038381344,66.85710938052667,1,PM J10019+6651,"X, HighPM*",2.523794240519888,2
GFCAT J0103348.0+681556.8,158.45008045335518,68.26579839896496,1,--,--,--,0
GFCAT J0103038.7+683255.3,157.66140626977386,68.54870918398059,1,--,--,--,0
GFCAT J0034411.8-223221.4,56.04924189863245,-22.53928509306578,1,--,--,--,0
GFCAT J0095456.4+075313.1,148.7352119534283,7.886984019126401,1,--,--,--,0
GFCAT J0095611.6+020449.3,149.04863273283016,2.080381130711089,1,2MASS J09561150+0204517,"Star, BlueStraggler",3.396685691144393,1
GFCAT J0080735.1+261609.9,121.89665927343415,26.26942129983201,1,--,--,--,0
GFCAT J0084653.0+442637.6,131.7212104274841,44.44378107409174,1,SDSS J084652.90+442638.6,"WhiteDwarf, Star",2.234246559025996,1
GFCAT J0111716.0+175740.9,169.31686075649233,17.961370970600345,1,NAME DP Leo b,"CataclyV*, Planet",1.9035943226280907,2
GFCAT J0124050.3+622543.8,190.2099648274459,62.42885184119437,1,LEDA 2636366,Galaxy,26.374732219136803,0
GFCAT J0121335.1+360802.5,183.39640037060377,36.134052672296704,1,--,--,--,0
GFCAT J0081827.0+195109.1,124.61269572560984,19.85253318778526,1,--,--,--,0
GFCAT J0084117.9+170319.0,130.32471668805303,17.055299886308763,1,2MASS J08411779+1703206,Star,2.4509600751241076,1
GFCAT J0083632.8+163527.3,129.13670387479465,16.590928231581806,1,UCAC4 533-047507,Star,1.2985057799853852,1
GFCAT J0100033.5+015235.9,150.13969215340927,1.8766499234276248,1,ACS-GC 20038614,"Galaxy, ClG, QSO, Star",0.8381097988047285,24
GFCAT J0085619.6+123946.7,134.08183960923714,12.662985931369697,2,G  41-8,**,3.3020302321040003,1
GFCAT J0085505.3+121751.3,133.77226679781597,12.297606741853134,1,SDSS J085504.17+121750.5,BrightestCG,17.573916600120512,0
GFCAT J0085519.8+122312.9,133.83262516709783,12.386922005081043,1,V* AI Cnc,RRLyrae,2.2662105727146518,1
GFCAT J0105656.9-032144.3,164.2374043102474,-3.362328470902105,3,ATO J164.2367-03.3619,Variable*,1.9795546843233376,1
GFCAT J0090327.6-002332.0,135.86537617917108,-0.3922426925184567,1,PM J09034-0023,"X, HighPM*",2.3008046049911894,2
GFCAT J0122722.9+023902.6,186.84543457386533,2.6507441040537643,1,LINEAR 3672819,RRLyrae,2.5342970946575747,1
GFCAT J0084035.7+451211.9,130.1488081394081,45.2033146436445,1,--,--,--,0
GFCAT J0084502.6+454247.2,131.26122136403458,45.71312622159173,1,--,--,--,0
GFCAT J0100033.6+020541.5,150.14027629359322,2.094870933373985,1,2MASS J10003351+0205430,"Galaxy, GroupG, Star",2.6983725043990887,12
GFCAT J0095752.4+022020.2,149.46863654276189,2.33895454089582,1,[VV2006] J095752.3+022021,"Galaxy, GroupG, QSO, AGN",2.5117083182712765,14
GFCAT J0082841.5+660223.3,127.17316138314696,66.03981655959936,1,RX J0828.6+6602,**,2.2125826406627707,1
GFCAT J0100414.4+014059.0,151.06006934604818,1.6830708615213297,1,VVDS 100245635,Galaxy,23.43552695007319,0
GFCAT J0084032.3+450507.3,130.13464434159,45.0853740439248,1,--,--,--,0
GFCAT J0101142.9+013951.8,152.92884124210835,1.6643957213463814,1,--,--,--,0
GFCAT J0121114.8+474943.0,182.81186467358947,47.82861152989862,1,V* AB UMa,RRLyrae,2.721323712423133,1
GFCAT J0135956.0+050219.4,209.9837327798097,5.038737685784454,1,--,--,--,0
GFCAT J0140226.5+054050.1,210.6105377022185,5.680591513642275,1,UCAC2  33761640,"Star, NearIR",2.5769354145735677,1
GFCAT J0105233.6-060511.3,163.14036331509837,-6.08648443848276,1,CRTS J105233.5-060509,RRLyrae,2.481760155109049,1
GFCAT J0123055.6+315210.3,187.73182847265292,31.869536764980268,6,V* AS CVn,Eruptive*,2.268483264879277,1
GFCAT J0171303.7+594805.2,258.2654379697103,59.801453706900205,1,BD+59  1797,Star,0.9395431389629907,1
GFCAT J0150035.5+044518.9,225.1482750114638,4.755253600671023,2,V* DW Vir,delSctV*,1.672181245211258,1
GFCAT J0141112.4+064951.2,212.80185,6.8309,1,G  65-30,HighPM*,2.513755703025587,1
GFCAT J0121803.5+062508.6,184.51491383417152,6.419057552262589,1,LINEAR 3591037,RRLyrae,2.3825418248953714,1
GFCAT J0122118.1+063548.5,185.3258272059503,6.59681244703783,1,2MASS J12211806+0635498,"X, Star",2.298574812558402,2
GFCAT J0121852.1+063859.5,184.71709871983865,6.649873653014133,1,[CM2009b] PG1216+069 11353,Galaxy,9.420295919859246,1
GFCAT J0144858.1-001040.9,222.2422729271446,0.1780336205090912,1,LINEAR 12708840,RRLyrae,2.4441330914096833,1
GFCAT J0143012.3-021249.2,217.55144837830525,-2.2136851470067254,1,TYC 4988-137-1,HighPM*,2.833664909723946,1
GFCAT J0140357.1-150112.3,210.9882356615213,-15.020109370626512,1,EC 14012-1446,WhiteDwarf,1.8198596469947916,1
GFCAT J0123155.7-005429.5,187.98239596388493,0.9082178335204225,2,V* BM Vir,"Star, RRLyrae",2.4088608602288297,1
GFCAT J0122856.2+010339.9,187.23436718897395,1.061091483479907,4,--,--,--,0
GFCAT J0123006.8+011453.4,187.5284776308092,1.2481905501873651,2,TYC  289-1065-1,Star,2.1689590620332693,1
GFCAT J0142216.9+523047.3,215.57069982084323,52.51316486181422,2,--,--,--,0
GFCAT J0140307.1+540334.5,210.77985718076857,54.05960459988896,1,2MASS J14030704+5403356,Low-Mass*,1.7012029886117883,1
GFCAT J0121820.8+061414.3,184.5867536826165,6.237310655455514,1,TYC  287-341-1,Star,2.43144945683082,1
GFCAT J0160109.8+571142.2,240.2909909842477,57.19506636630951,1,--,--,--,0
GFCAT J0160432.6+554049.4,241.13622598655758,55.68040103773272,2,SDSS J160432.48+554050.6,QSO,1.6717945339160067,1
GFCAT J0133717.5+405430.9,204.3231996653089,40.9086000908964,1,SDSS J133716.79+405424.8,QSO,10.727377733053432,1
GFCAT J0184605.6+433211.7,281.52367325671617,43.53660211007254,1,2MASS J18460555+4332131,RotV*,2.007805210239272,1
GFCAT J0175256.4+662507.1,268.23530536323847,66.41866378309969,1,HD 163788,Star,3.0129473085196734,1
GFCAT J0180016.3+664837.4,270.0679617393393,66.8104105691935,1,--,--,--,0
GFCAT J0161705.1+302535.3,244.27133809884936,30.42647783854999,1,--,--,--,0
GFCAT J0171954.2+263004.7,259.97593495718064,26.501314463508034,1,Ross  868,"Eruptive*, **",1.6790827161863848,3
GFCAT J0171953.0+263004.4,259.97084215881216,26.50122479241687,1,Ross  867,"Eruptive*, **",1.8106339232380841,2
GFCAT J0150958.1-022603.5,227.4924196373768,-2.4343267725727675,1,PM J15099-0226,"X, HighPM*",2.946682397883344,1
GFCAT J0151915.9+064527.9,229.8165671067796,6.757761004307429,1,LINEAR 13990545,CataclyV*,2.0759989619561563,1
GFCAT J0152046.1+040750.6,230.1924750172311,4.130746781615206,1,2MASS J15204609+0407529,BrownD*_Candidate,2.8089448679428384,1
GFCAT J0162031.0+134955.9,245.1294468847624,13.83222037660153,1,2MASS J16203098+1349567,Low-Mass*,1.552295093479734,1
GFCAT J0162813.3+122450.4,247.05579332484143,12.414024329029669,1,HS 1625+1231,WhiteDwarf,2.3569562855618753,1
GFCAT J0160003.9+054342.0,240.01648081384675,5.728357203192212,1,LINEAR 16330139,RRLyrae,2.6264511587995503,1
GFCAT J0160347.2+574145.7,240.9468646680727,57.69605486006942,1,GSC 03883-00812,RRLyrae,2.880775409576355,1
GFCAT J0155407.7+565502.0,238.53214676771225,56.91723885545791,1,LP  100-236,HighPM*,0.21354899212493067,1
GFCAT J0215524.4-023825.7,328.8517751648581,-2.640474347303492,1,UCAC4 437-115010,"X, HighPM*",2.8737168528062056,2
GFCAT J0215507.3-094759.2,328.78045415533137,-9.79978753176846,1,BD-10  5791,EclBin,2.5719704837493556,1
GFCAT J0212011.2-003348.6,320.0468530783282,-0.5635051947490219,1,--,--,--,0
GFCAT J0213201.3-013158.4,323.00542975570414,-1.5328996518689972,1,--,--,--,0
GFCAT J0232334.0-080045.9,350.8920556212033,-8.012750085126763,1,NSVS  17407758,RRLyrae,1.3456454241165738,1
GFCAT J0221051.7-005733.3,332.7156242712893,0.9592675137871955,7,--,--,--,0
GFCAT J0233231.0-121552.4,353.1293901189232,-12.26457739017294,1,BPM 82931,Eruptive*,2.9995457322258128,1
GFCAT J0234632.2-003241.4,356.63439308076283,-0.5448494566832629,1,--,--,--,0
GFCAT J0221516.6+010342.3,333.8193119402719,1.0617558319665243,1,2MASS J22151655+0103430,"Galaxy, Low-Mass*",1.3850575997061003,1
GFCAT J0221703.5+010822.6,334.26463301466526,1.1396120712223496,1,BD+00  4844,Star,2.4571708212544685,1
GFCAT J0221113.4-002316.3,332.80595473033526,-0.3878688975167206,1,2MASS J22111332-0023148,"EmissionG, RRLyrae",2.004009863809284,1
GFCAT J0004449.6+401901.2,11.20705910415166,40.31700337920699,1,--,--,--,0
GFCAT J0004439.8+395526.6,11.166047998693273,39.924075645978725,1,--,--,--,0
GFCAT J0000942.5-003347.7,2.4272613433403567,-0.5632770422371282,1,ATO J002.4268-00.5629,RRLyrae,1.9210325389059826,1
GFCAT J0001049.4-003855.2,2.706065478508592,-0.6486693624248508,1,--,--,--,0
GFCAT J0232229.9-135229.4,350.62483148368074,-13.8748421758713,1,Gaia DR2 2408771320642372352,Star,1.8287806234859487,1
GFCAT J0001934.1-011035.2,4.892305847797465,-1.1764496661584325,1,2MASS J00193412-0110343,Low-Mass*,0.8964710497084634,1
GFCAT J0204447.8-000409.1,311.1994896525406,-0.0692173752448896,1,--,--,--,0
GFCAT J0235620.6-042932.1,359.0859448819432,-4.492256809153911,1,SCR J2356-0429,"X, HighPM*",3.2850030069962233,1
GFCAT J0235757.9-034122.4,359.4915595669778,-3.689567069487856,1,KIC 60019244,EclBin_Candidate,1.8061054819406248,1
GFCAT J0234641.8+015818.3,356.6743698909276,1.9717591878322736,1,--,--,--,0
GFCAT J0235720.7-125850.0,359.33653448644515,-12.980567492368788,1,LP  704-15,"Eruptive*, **",2.9998324595644084,1
GFCAT J0210824.2+010202.9,317.10096904496663,1.0341401734565434,1,2MASS J21082359+0101552,HotSubdwarf,12.003406133919391,1
GFCAT J0214436.6-004220.3,326.15289,0.70565,1,--,--,--,0
GFCAT J0003802.4+034102.4,9.510051368845224,3.684011380687599,1,V* ES Psc,EclBin,2.1088618691597376,1
GFCAT J0003615.6+012319.9,9.06514471617698,1.3888732566749018,1,BD+00    85,SB*,1.987639789353545,1
GFCAT J0003515.2-022627.3,8.81345590453657,-2.440944326897367,1,GALEX 2673143681802830594,"QSO, blue",2.0075612526647286,1
GFCAT J0004948.1+422014.3,12.450739867169728,42.33730782768579,1,[V98] J004947.9+422036,X,21.909040604933548,0
GFCAT J0005410.3+050927.5,13.543268536808906,5.157644622365935,1,UPM J0054+0509,Star,1.9290507210663819,1
GFCAT J0222749.0-011354.0,336.95439524651556,-1.2316681600990727,2,BPS CS 29502-0014,Low-Mass*,3.3707321598231643,1
GFCAT J0225323.7+163506.7,343.3489510454172,16.585218351802716,1,--,--,--,0
GFCAT J0010234.4+032558.6,15.643486567201888,3.4329618649900726,1,--,--,--,0
GFCAT J0010021.4-020910.7,15.089266211211855,-2.1529909394006657,1,--,--,--,0
GFCAT J0225146.1-012211.6,342.9423665331128,-1.369915809814921,1,Gaia DR2 2649937239006017408,Star,2.023363253631018,1
GFCAT J0225853.0-001858.9,344.720975434468,-0.3163669040974267,1,V* AZ Psc,RSCVnV*,2.2953934118755117,1
GFCAT J0231248.9+011538.2,348.20382442194,1.2606350180975248,1,--,--,--,0
GFCAT J0015235.2+133956.9,28.14691402825116,13.665831326514851,1,--,--,--,0
GFCAT J0022022.3-080827.4,35.09314564225298,-8.140951831703251,1,LP  650-215,Low-Mass*,2.4251152659985626,1
GFCAT J0013441.0-010903.5,23.67093939664502,-1.1509928643293204,1,SDSS J013440.94-010902.3,WhiteDwarf,1.8030425129739382,1
GFCAT J0015647.2-002114.6,29.19705,-0.35408,3,1RXS J015647.6-002100,Low-Mass*,2.4962744868358158,1
GFCAT J0021255.1-005431.4,33.22984471731569,0.908723929046959,1,--,--,--,0
GFCAT J0022158.4-051117.1,35.49368132075316,-5.188089390070956,1,--,--,--,0
GFCAT J0223444.9-605548.3,338.687471668774,-60.9300947633358,1,CRTS J223444.7-605548,EclBin,1.1695215585407677,1
GFCAT J0004123.0-420440.2,10.346021894898668,-42.07784477182207,1,--,--,--,0
GFCAT J0031252.0-074421.4,48.21688304785974,-7.739300679385079,1,ASAS J031252-0744.3,EclBin,1.8937275595747363,1
GFCAT J0044910.6-571706.0,72.29458138358599,-57.28500151264713,1,--,--,--,0
GFCAT J0031342.0-065141.7,48.425271175044365,-6.861589582121357,1,StKM 1-349,HighPM*,3.2665491109982585,1
GFCAT J0033215.6-293036.2,53.06506,-29.51007,1,CD-29  1307,SB*,0.45901875292151656,1
GFCAT J0032924.2-273253.3,52.35112718394663,-27.548141314232605,1,--,--,--,0
GFCAT J0022447.5-054428.5,36.198120287407775,-5.741265923858744,2,SDSS J022447.43-054427.0,"Star, AGN",2.0736633996890856,1
GFCAT J0034858.8+011052.5,57.2453572937065,1.1812679029068902,1,RX J0348.9+0110,RotV*,2.3513291384967254,1
GFCAT J0032305.2-004103.2,50.772053493712384,0.6842390122437005,1,--,--,--,0
GFCAT J0033732.7-004201.0,54.38665480241892,-0.7002940529404015,1,--,--,--,0
GFCAT J0035552.3-001426.4,58.967924133854616,-0.2406926103288941,1,--,--,--,0
GFCAT J0025040.7-011206.1,42.66970182167096,-1.201712261717609,1,--,--,--,0
GFCAT J0090023.3+214957.9,135.0973260732309,21.83277281108422,1,LP  368-128,HighPM*,7.396745294549668,1
GFCAT J0082538.8+334042.5,126.4120555742337,33.67847289464288,1,--,--,--,0
GFCAT J0092427.2-010155.7,141.11347964341837,-1.0321498709517014,1,--,--,--,0
GFCAT J0081907.3+244720.7,124.78061229177396,24.789098064676548,1,2MASS J08190720+2447228,Low-Mass*,2.787971947251904,1
GFCAT J0082004.1+185303.6,125.01726187952252,18.884352519119044,1,--,--,--,0
GFCAT J0083133.1+322749.3,127.88794,32.46371,1,TYC 2483-189-1,Star,3.114797431662823,1
GFCAT J0083821.6+043131.7,129.59031101506284,4.525473847569957,1,--,--,--,0
GFCAT J0084142.9+231844.1,130.42885038448466,23.31226947827466,1,LSPM J0841+2318,HighPM*,2.635368411917521,1
GFCAT J0085102.1+312134.4,132.75901980785926,31.359562017214543,1,--,--,--,0
GFCAT J0085411.9+262449.2,133.5498181364927,26.41369001527408,1,NSVS   7413280,RRLyrae,2.0235290224283995,1
GFCAT J0085623.0+284001.3,134.09608263044487,28.667034311018767,1,HD  76332,HighPM*,3.427341367763847,1
GFCAT J0085457.2+222134.9,133.7384669750874,22.359698223643683,1,IRAS 08520+2232,"Galaxy, RadioG, FarIR",17.54207308510136,0
GFCAT J0084930.0+262602.4,132.37509988076755,26.4340232120806,1,HD  75206,SB*,2.187221200271036,1
GFCAT J0090420.1+215420.6,136.0838993342748,21.905738073128227,1,--,--,--,0
GFCAT J0103645.0+152137.7,159.18765501590346,15.360498586587171,1,PM J10367+1521B,"HighPM*, **",1.6717946851821694,3
GFCAT J0103434.5+111152.6,158.64410376675323,11.19795263360738,1,--,--,--,0
GFCAT J0095623.9+064800.4,149.0996165647935,6.800114694642111,1,2MASS J09562381+0648016,"X, Star",1.8243692548293293,2
GFCAT J0094851.6+512446.2,147.21533514651202,51.41285737764955,1,SBSS 0945+516,WhiteDwarf,2.938357603936497,1
GFCAT J0094816.3+511450.0,147.06819916251197,51.24723624112604,1,2MASS J09481615+5114518,Star,2.719557253068099,1
GFCAT J0094712.1+515408.1,146.8007290257096,51.90225490274736,1,V* ER UMa,CataclyV*,2.3198335380304944,1
GFCAT J0092102.3+490550.7,140.25989077608853,49.09742693487113,2,HD  80366,PulsV*,3.420698651246793,1
GFCAT J0083246.2+045351.4,128.19257178941766,4.897618333382796,1,1RXS J083245.4+045408,X,20.588116241093427,0
GFCAT J0090600.2+243045.5,136.50122339774686,24.51266400614963,1,--,--,--,0
GFCAT J0103600.9+050712.4,159.0038708000034,5.120128037560828,1,V* RY Sex,"Radio, Eruptive*",4.312542871272239,2
GFCAT J0112518.5-004715.9,171.32740715340952,-0.7877654324971053,1,CRTS J112518.3-004714,delSctV*,2.7401543308566247,1
GFCAT J0120647.7+014329.4,181.69899594359865,1.7248353863384285,1,--,--,--,0
GFCAT J0085541.1-020438.3,133.92160046317755,-2.077315582566017,1,--,--,--,0
GFCAT J0090734.0-034015.9,136.89174998455135,-3.671083470589087,1,--,--,--,0
GFCAT J0080249.9+362728.9,120.70829,36.45803,1,--,--,--,0
GFCAT J0122852.5+012020.9,187.21912832527624,1.339141973975868,1,LP  615-54,HighPM*,1.4792346713241775,1
GFCAT J0123127.2-004132.0,187.86339991713896,0.692229149800786,2,SDSS J123127.15+004133.1,WhiteDwarf,1.2811225307837841,1
GFCAT J0083858.0+501650.9,129.7418214517674,50.2808320271498,1,--,--,--,0
GFCAT J0084559.1+530207.5,131.49628366276838,53.03542426455189,1,2MASS J08455880+5302098,EclBin,3.4998842110051553,1
GFCAT J0101456.2+611013.0,153.73418909146815,61.17030144575962,1,--,--,--,0
GFCAT J0101916.5+612812.9,154.8188475063942,61.47025554615858,1,--,--,--,0
GFCAT J0113316.2+134422.3,173.3178822930586,13.739530430540592,1,PM J11332+1344,"Star, EclBin, NearIR",0.9644274335240871,2
GFCAT J0082414.8+472155.9,126.06206201846771,47.36555366520487,1,TYC 3415-411-1,"Galaxy, Star, AGN_Candidate",2.2724617115938175,2
GFCAT J0123330.7+312020.7,188.37795691259925,31.339094782351964,1,--,--,--,0
GFCAT J0130859.6+285815.3,197.2487102887814,28.970924786143947,1,--,--,--,0
GFCAT J0133112.6+293148.0,202.8028050645932,29.53000623269262,1,[SLS2012] PYC J13312+2931,HighPM*,1.8448176447712548,1
GFCAT J0143036.5+333043.2,217.65243002667154,33.51201672335782,2,NDWFS J143036.4+333045,"EmissionG, X, Infrared, HighPM*, AGN",1.8092410416902864,3
GFCAT J0131111.4+283456.2,197.79761987397785,28.582290226462483,1,V* UY Com,RRLyrae,2.166397487080155,1
GFCAT J0125240.0+282909.4,193.16682274741493,28.48595020621985,1,--,--,--,0
GFCAT J0121512.0+360315.9,183.8003386526895,36.054430612969135,1,TYC 2529-748-1,Star,1.9193618401124304,1
GFCAT J0114705.5-005454.3,176.7730355120216,-0.9151090440056716,1,--,--,--,0
GFCAT J0121416.0-003722.7,183.56681328709465,0.6229778859642143,2,G  13-22,"Eruptive*, Star",8.46986054210982,1
GFCAT J0121356.2+020031.5,183.48434040581108,2.008757959182076,1,V* IK Vir,EclBin,3.1835072537398377,1
GFCAT J0122420.9-004158.4,186.08745594539528,-0.6995768345430716,1,TYC 4941-329-1,SB*,2.3997265689764853,1
GFCAT J0113013.3+050908.0,172.5555082935872,5.152235459156734,1,ATO J172.5548+05.1525,"QSO, PulsV*",2.641617863770428,2
GFCAT J0093250.6+554314.8,143.21101838972248,55.720801958422726,1,GALEX 2485707855851689937,WhiteDwarf_Candidate,0.837288588085242,1
GFCAT J0123959.7+113035.5,189.99887072844533,11.50987173740516,1,V* DG Vir,RRLyrae,2.701209271541968,1
GFCAT J0122744.6+084202.7,186.93622974128093,8.700776276864064,1,LEDA  139860,Seyfert1,12.679218758945344,1
