eclipse,obj_id,ra,dec,simbad_n_match,simbad_otype,simbad_main_id,simbad_distance,simbad_distance_err_2,simbad_distance_err_1,simbad_parallax,simbad_parallax_err,simbad_match_offset,obstart,datetime_iso,datetime_decimal,gaia_match_offset,gaia_n_match,gaia_dr3_source_id,gaia_distance,gaia_distance_err_2,gaia_distance_err_1,gaia_parallax,gaia_parallax_err,gaia_parallax_over_err,pmra,pmdec,gaia_ra,gaia_dec,distance,distance_err_1,distance_err_2,cps_min_NUV,cps_min_err_NUV,mag_min_NUV,mag_min_err_NUV,cps_max_NUV,cps_max_err_NUV,mag_max_NUV,mag_max_err_NUV,cps_mean_NUV,cps_mean_err_NUV,mag_mean_NUV,mag_mean_err_NUV,tstart_NUV,tstop_NUV,expt_raw_NUV,cps_min_FUV,cps_min_err_FUV,mag_min_FUV,mag_min_err_FUV,cps_max_FUV,cps_max_err_FUV,mag_max_FUV,mag_max_err_FUV,cps_mean_FUV,cps_mean_err_FUV,mag_mean_FUV,mag_mean_err_FUV,tstart_FUV,tstop_FUV,expt_raw_FUV,ratio_min,ratio_min_err,ratio_max,ratio_max_err,ratio_at_nuv_max,ratio_at_nuv_max_err,expt_eff_NUV,counts_9,counts_12_5,counts_17_5,counts_25,counts_35,skybg_counts_NUV,skybg_counts_err_NUV,skybg_flux_NUV,skybg_flux_err_NUV,expt_eff_FUV,skybg_counts_FUV,skybg_counts_err_FUV,skybg_flux_FUV,skybg_flux_err_FUV,morphology,qa_flag_nuv,qa_flag_fuv
15133,99999915133.0,204.17073,51.9146,1,CataclyV*,V* UX UMa,291.9537545252832,1.332114787901162,-1.344382980525495,3.4252,0.015699999406933784,3.143657464587759,825118529,2006-02-27T18:35:29,2006.1582867197808,2.9911081140080142,1,1.5599876859011223e+18,291.9525977608784,1.3342975880469226,-1.3466062538394112,3.425213571208031,0.015725968405604362,217.8061981201172,-41.61351598205117,17.179658892700928,204.17033819409235,51.91380506364584,291.9525977608784,-1.3466062538394112,1.3342975880469226,101.04007763894839,1.987655995966036,15.068765821854448,0.021151188067531024,472.4081877626675,5.114328148953812,13.394206459540198,0.011691094657058088,269.7509425891814,0.4305206310406284,14.002592572724167,0.0017314461219530841,825118521.0,825120201.0,1680.0,19.98845857375374,0.8804042673203838,15.568051738907345,0.046798700657976866,164.4622485078565,2.3537556175336403,13.279834441037348,0.015428726005113802,86.36438049119305,0.23354087251071262,13.97916334477846,0.002932013877611439,825118521.0,825120201.0,1680.0,1.3358761449701775,0.06480876650117816,2.6456051791902584,0.047584404421741326,2.5372938394766322,0.043100284006533346,1455.3754158416089,122701.00276660871,133798.8705021272,136755.0987230119,139365.4439100461,141748.13719460653,7003.338319202633,59.78813093270557,1.4426876937557425e-12,9.497518041632783e-14,1583.4664469915047,1216.166363994387,24.914886747126403,1.7026329095921417e-12,3.7202531641868167e-13,E,0,0
9795,760509795.0,160.9871866532598,58.12512056496063,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.0380652834626742,793533435,2005-02-27T04:57:15,2005.156729959253,2.6431507036474557,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.848129928007318,0.18210741596827393,20.258844028868015,0.21118724913736742,13.688076405497963,0.708892512365475,17.239143948177627,0.054821615775232146,6.60311403124026,0.06649083700042827,18.030628006737665,0.010878270454899308,793533428.0,793535078.0,1650.0,0.04732799032070694,0.042808026372784386,22.132204841257533,0.6994507456121113,3.4661180363439614,0.3411447380464865,17.47039162940149,0.10192376071333342,1.8044673482267148,0.03329553368231222,18.179127430191926,0.019851119305673848,793533428.0,793535078.0,1650.0,0.36993345734391403,0.34436613485756823,3.0991161113884944,0.446035120144713,1.9171473196830588,0.21583329039779475,1493.5686780569458,2721.1338188786212,2821.2338164283974,2937.1497869757313,3127.831419547957,3429.681369387161,1395.6005349059837,26.689656667423233,2.8749371019063264e-13,1.8758300209332935e-14,1627.7101327780329,154.069245230427,8.867892116301583,2.1569694332259777e-13,5.994197862399438e-14,E,0,0
16190,574016190.0,219.2290214964169,34.066239535520005,1,"AGN, WhiteDwarf_Candidate",Gaia DR3 1287604467762536960,713.3176403452458,184.83227930983674,-383.6547156070949,1.4019,0.4902999997138977,2.35595872974542,831372422,2006-05-11T04:47:02,2006.3567105211505,2.4949093595766096,1,1.287604467762537e+18,713.3186479895982,184.84380415220517,-383.7037905187484,1.4018980196555613,0.49033963680267334,2.859034538269043,-9.29262901097755,2.8119151803727798,219.2284032838561,34.06670646612009,713.3186479895982,-383.7037905187484,184.84380415220517,0.6342788709927465,0.15100073930492228,20.574299388793484,0.23186019176413097,2.3965360008006016,0.2934158861910581,19.131040106612037,0.12540138710049575,1.5548081291256381,0.03397278425763208,19.600807993447088,0.0234680280503774,831372414.0,831373854.0,1440.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1347.145548269277,1175.675812624338,1509.1573668258882,2094.552849564487,3400.550928365261,5624.103885016506,1134.9384882907395,24.068475648970068,2.3379732858789237e-13,1.2845559453233122e-14,--,--,--,--,--,E,0,0
10463,823610463.0,160.98713326220957,58.12509163764446,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.049683167506938,797486031,2005-04-13T23:53:51,2005.28218011146,2.6018301923866796,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.9347286550981906,0.18513824559799563,20.15328610837074,0.19620212993870467,14.119506414571735,0.7227908585022231,17.205451212384506,0.05420402670371871,8.657193668600426,0.07631099544815693,17.736557167115958,0.00952855840271738,797486024.0,797487674.0,1650.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1486.6300102481862,11246.528405735615,11914.028541737749,12870.04391227199,14474.022214828994,17402.947777517824,1494.9724226224237,27.623519701760102,3.0796431906021924e-13,2.0615614655626724e-14,--,--,--,--,--,E,0,0
41416,--,150.33298810920704,20.62931862389689,0,--,--,--,--,--,--,--,--,980607670,2011-02-01T10:01:10,2011.0860753105967,2.4778440166106135,1,6.278744657742487e+17,143.27272846982692,1.4314001459039503,-1.4605847826925356,6.979695373153998,0.0704360082745552,99.09272003173828,52.0016763154987,6.845200315253214,150.332559292341,20.62987780659473,143.27272846982692,-1.4605847826925356,1.4314001459039503,1.5024925685558272,0.23879647597903866,19.637969168434818,0.1601463375079497,5.72057831825488,0.46556358003282844,18.18640016065249,0.08494985482223072,3.894390679621369,0.058029440403080015,18.60390120709586,0.01605896066962842,980607663.0,980608983.0,1320.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1156.4923173746538,3041.410139604037,3569.4508581260693,4503.832901837572,6501.358372331684,10213.152079456571,1894.5613713449943,31.096876048203637,3.9027964249706883e-13,1.71051345627324e-14,--,--,--,--,--,E,0,0
30860,396530860.0,164.03998466687307,58.9884702151809,0,--,--,--,--,--,--,--,--,918163338,2009-02-08T16:22:18,2009.1059785323123,2.1976922464628497,3,8.605751796921174e+17,81.6937138999261,0.978629116511172,-1.0026511260091553,12.240843906606928,0.14841397106647491,82.47770690917969,10.707827590687833,14.023083271644932,164.03902809553358,58.988830477955595,81.6937138999261,-1.0026511260091553,0.978629116511172,0.6864372267339532,0.1578150352934869,20.488497929861026,0.2246785121753092,4.092857741434096,0.38585804992202816,18.549933375489115,0.09781713555151939,1.243771611195559,0.028391763235469943,19.843148400205617,0.02450562042396598,918163331.0,918165011.0,1680.0,0.025046981858686857,0.0289891829781554,22.823111496955676,0.8348227915157977,0.5576174011453248,0.1367917140449332,19.454159204996262,0.23819773747253592,0.10638496124868113,0.008134683477273388,21.25279940069276,0.07999938079481339,918163331.0,918165011.0,1680.0,0.1656936940038077,0.19429389920827161,2.4985663272754355,0.975047801593111,0.9259136434069883,0.24333607565927473,1542.9644163833452,83.40102633635922,115.16124123931937,171.0327037511369,306.0639441878256,553.0007079368546,1390.8191503137164,26.64389751217514,2.865087449646255e-13,1.3569079294673259e-14,1667.3470636256784,126.04063983023356,8.020800661198464,1.76456895762327e-13,2.7887092295988798e-14,E,0,0
27128,1397227128.0,229.8165671067796,6.757761004307429,1,CataclyV*,LINEAR 13990545,2743.4842249657067,448.8536602355175,-667.1569750253166,0.3645,0.07129999995231628,2.0759989619561563,896085453,2008-05-29T04:37:33,2008.407630476972,2.082476442451911,2,1.1632016634489247e+18,2743.706272871762,448.66108126770723,-666.7053817113883,0.36447050104723033,0.07125076651573181,5.115320205688477,-8.785384491309015,-12.633405978583705,229.81606151221214,6.758048295785873,2743.706272871762,-666.7053817113883,448.66108126770723,14.458732004976511,0.7300667475933703,17.179674479807705,0.05348304946144822,24.954841390804866,1.1784426779349686,16.587112965247712,0.05009793840953236,16.933747823932535,0.1199273925163139,17.0081172799904,0.007662249194623882,896085445.0,896086735.0,1290.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1177.3790544644526,18155.00494955554,18909.767710453107,19937.440001481173,21720.560295445295,24693.901546395035,1517.6429301722628,27.832180036942116,3.126344436154861e-13,2.4030026321253353e-14,--,--,--,--,--,E,0,0
15449,761715449.0,162.75048775255564,5.425297976081053,1,EclBin,CRTS J105059.9+052531,282.61361067148994,1.9118562885777237,-1.9380781459201444,3.5384,0.02410000003874302,2.4535384210396862,826988259,2006-03-21T09:57:39,2006.2175754691464,2.244155068787799,1,3.8641856195597005e+18,282.61725053444025,1.9142037376906273,-1.9404901264082355,3.5383544285034296,0.024129169061779976,146.64219665527344,9.632774209880026,-11.225414976747901,162.7498986666747,5.425509348328948,282.61725053444025,-1.9404901264082355,1.9142037376906273,0.7513782909186946,0.1676676744979608,20.39035339219415,0.2186964743253661,12.55259483420543,3.7761293523390727,17.33316622217212,0.2855468554177989,3.4507013335969687,0.049661177074971655,18.735231570754127,0.015514130366835133,826988251.0,826989841.0,1590.0,0.025412926388072653,0.029247866943655762,22.807363303822925,0.8315531304056947,4.633165792732424,2.168819726141952,17.15530539692329,0.41689465443326057,0.9380272500354391,0.025533063742007506,18.889461362559476,0.029158623507044013,826988251.0,826989841.0,1590.0,0.09906870390351226,0.11493907068322415,3.1300518935995725,0.4174667767520545,2.3338680043960394,0.29660932266358037,1399.179242728963,1182.1130972258495,1240.1887721326002,1349.6620953453948,1542.339534100154,2011.8864505712977,1923.72370500437,31.33529385686339,3.9628708323090027e-13,1.7302035511959228e-14,1557.6583270844167,239.66457194881295,11.06023471415533,3.3553040072833815e-13,4.899301243592854e-14,E,0,0
23892,147823892.0,47.25641841465306,-15.818106694368764,0,--,--,--,--,--,--,--,--,876940696,2007-10-20T14:38:16,2007.8016710107493,1.7515936146402213,1,5.154704407313281e+18,502.0287856430453,4.70830926950606,-4.798311821849154,1.9919176521304585,0.01885819062590599,105.6261215209961,12.819886244036187,-15.799099215852033,47.256014044158015,-15.817814515606207,502.0287856430453,-4.798311821849154,4.70830926950606,1.6107305178980855,0.24264998412041675,19.562442782067226,0.1523542566499394,9.04086471911442,0.6738902422132085,17.689475072932247,0.07805469971195578,2.4597247420132065,0.03995877914569186,19.102783725852635,0.017496293817981012,876940689.0,876942369.0,1680.0,0.03368310681721228,0.03365074512265021,22.501469643632912,0.7520532928421417,1.4509542689502473,0.2580974450099111,18.415865688505146,0.17775369894615878,0.16881680446614306,0.010029877231435376,20.751460811875585,0.0626630286401948,876940689.0,876942369.0,1680.0,0.08293926655471903,0.08241450911981767,1.321707481240907,0.2921529088313589,1.1000950634769067,0.18645963263905985,1540.5013669057764,165.04266986448394,201.63316602296976,283.2957871055038,447.8795896955071,764.54785094417,1589.743272385325,28.48563606357907,3.2748711411137696e-13,1.5718248963788954e-14,1678.1255160076198,161.6327583456717,9.082954020523092,2.262858616839404e-13,3.241060909115038e-14,E,0,0
5386,1603605386.0,261.0010168888076,60.74732557142952,1,WhiteDwarf_Candidate,ZTF J172400.04+604451.8,689.2273761113792,167.27946748704142,-325.0742808796192,1.4509,0.4650000035762787,2.02852605386923,767442463,2004-05-01T06:27:43,2004.3313367737744,1.9680946983134173,1,1.4389192536789192e+18,689.2136838203716,167.2806341106035,-325.08477877529003,1.4509288243624427,0.46502572298049927,3.1201043128967285,6.361291197140334,0.8495741239337309,261.0002640462601,60.74772996623039,689.2136838203716,-325.08477877529003,167.2806341106035,0.965289576784384,0.19154861853443442,20.118355958262082,0.19653750647490753,3.308736801387392,0.3556598142533999,18.78084444523975,0.1108506286505957,2.10477725408008,0.04277359756412151,19.271984645583252,0.0218432861860407,767442451.0,767443771.0,1320.0,0.032682379886060944,0.03328530169096986,22.5342158156496,0.7625438685066612,1.035863960736146,0.1875237395725951,18.78174319106428,0.1806534657525063,0.5266006855412756,0.02017975131381522,19.516296449636787,0.040828868738572055,767442451.0,767443771.0,1320.0,0.21915727299303425,0.17868665699007616,3.412339483408851,0.7754039740254687,2.366270761195212,0.5053840406898905,1150.4151269399551,495.7700258839297,564.5149412256702,680.9750817958044,927.460575061774,1427.6513402373841,1622.8139319103716,28.78039745635767,3.342996699735365e-13,1.4729585912872998e-14,1293.152668602876,255.30570305838435,11.41544068076438,3.574279842817381e-13,4.324753877271195e-14,E,0,0
28592,--,355.5096132250627,-3.4786551949925384,1,**,GALEX 2667197544394657586,817.7283506419167,177.48249076087154,-313.6213324612081,1.2229,0.33899998664855957,1.8228480482856453,904746294,2008-09-06T10:24:54,2008.681513578824,1.7810364254639175,1,2.639314200039994e+18,817.7169414133631,177.49209947895554,-313.65469394018635,1.222917062561495,0.33903419971466064,3.6070611476898193,-4.776503693372183,-5.4863978673472635,355.50936441320823,-3.4782273157530716,817.7169414133631,-313.65469394018635,177.49209947895554,0.7709751531246052,0.1690953990494285,20.362399045257682,0.21530016667730578,3.127936545722228,0.34144101864049625,18.8418551643839,0.11248407858728626,1.9359518200765808,0.035922742514066616,19.36276363788834,0.019961849356452177,904746285.0,904747965.0,1680.0,0.019262757093435074,0.025437733713128206,23.108203879637077,0.9139846087986818,0.7346778287278188,0.4974832196066344,19.154757665485203,0.5614263543579625,0.29233322783909244,0.013275437326341177,20.15530454519342,0.048218705130732786,904746285.0,904747965.0,1680.0,0.10893048451726518,0.14511746531224945,2.4831118878844447,0.6423777022902473,2.4831118878844447,0.6423777022902473,1500.2221526895967,349.9866967316483,394.34720839607525,484.9072644280446,678.3915487604612,1027.1901772479407,2234.1534689557493,33.769056345212896,4.602356146048843e-13,1.698376685175498e-14,1658.7483674450784,178.03263329048434,9.532618907835248,2.4924568660667807e-13,3.653243128372633e-14,E,0,0
3987,811303987.0,192.6003222980937,66.92330688600318,1,CataclyV*,V* OV Dra,492.7079227433978,23.15822160921175,-25.56105971298581,2.0296,0.10010000318288803,2.0499867940531353,759162804,2004-01-26T09:33:24,2004.069394005357,2.3062755244710553,2,1.679210927155358e+18,492.71829799945914,23.16811038540709,-25.57305165080419,2.0295572623550053,0.1001405343413353,20.26708984375,-24.616255744070973,-1.5101279480098682,192.59911089947514,66.92373695140036,492.71829799945914,-25.57305165080419,23.16811038540709,0.6859808014317056,0.1581976272840239,20.489220096844434,0.2253057229367883,4.043025797004693,0.3857868415381696,18.563233718975333,0.09895198845664055,2.7775519171586454,0.04297155135213813,18.97084453652598,0.016668830718096217,759162797.0,759164507.0,1710.0,0.11196056787596273,0.0613854488636439,21.197337268530685,0.47462193502767036,1.3978638545141737,0.21693428196650635,18.456337812020365,0.15663341089877747,0.6636704119001289,0.02013905720770606,19.265118859672736,0.032456635749621654,759162797.0,759164507.0,1710.0,0.41136061507961685,0.2328271983849259,3.1666295924045067,0.7402011404010483,2.7741533482481735,0.5172245017424962,1505.0771274504168,934.0897892108413,995.2757856828582,1085.9920377258684,1293.2402042330054,1675.9187388155906,1365.8914191638241,26.40404789418096,2.8137363234774775e-13,1.5116399584305342e-14,1636.3424046833832,195.32550202652786,9.984858119140883,2.7345570283713895e-13,4.4620865901060856e-14,E,0,0
44078,--,265.35267610762577,39.90439069983045,0,--,--,--,--,--,--,--,--,996353323,2011-08-02T16:48:43,2011.5854808471272,2.353978632028419,1,1.3439153716620037e+18,1565.7463394195343,175.85088446050872,-226.79387999294613,0.6386730563079125,0.08080551773309708,7.903829574584961,0.21216738883860375,-5.660636038353724,265.35493171149506,39.90308419942671,1565.7463394195343,-226.79387999294613,175.85088446050872,1.0240770029174084,0.1966368793651019,20.0541684661036,0.1907031748866892,2.875461920570457,0.33033347924003065,18.933230948356933,0.11807045178594677,2.0907751287871488,0.043123125451985364,19.279231686940243,0.022165957234083322,996353315.0,996354575.0,1260.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1124.312050528372,1242.7011967155265,1660.504250666395,2350.6836722404014,3879.573561467035,6802.215827598364,1491.7653233378658,27.59387402643992,3.0730365660760037e-13,1.4304793108244863e-14,--,--,--,--,--,E,0,0
7254,--,332.09887863150817,-1.2598712218328794,1,WhiteDwarf,SDSS J220823.66-011534.1,841.0428931875525,143.40092042413949,-217.60626444078036,1.189,0.2443999946117401,1.825797714858734,778496955,2004-09-06T05:09:15,2004.6809146679248,1.707156139477191,1,2.6770566890101637e+18,841.011817752012,143.3878403080962,-217.58030583180005,1.1890439336190977,0.24439303576946259,4.865293979644775,-3.304591205826034,-12.476156275350762,332.0985538484383,-1.259525617870316,841.011817752012,-217.58030583180005,143.3878403080962,1.0099641169229394,0.19624587730328066,20.069235140046356,0.19279244644429028,7.907870508468063,0.5471364418728698,17.83485112720162,0.0726360495533136,6.196865476569213,0.06852744534391332,18.09956982886003,0.01194060915184636,778496943.0,778498443.0,1500.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1319.602059321549,6509.735750785495,7146.698865118666,8177.3964442193455,10266.552751029289,14047.913605536845,1930.0696028215655,31.386935070293827,3.9759433818124246e-13,1.933295894073734e-14,--,--,--,--,--,E,0,0
14481,779314481.0,160.98696245972118,58.12532864790302,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,1.2170705960754975,821260587,2006-01-14T02:56:27,2006.035952181475,1.9893227671971812,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.9136989829733996,0.18265879753138198,20.177992146238925,0.19787290374221556,8.477080645837098,0.5555019451102403,17.75938421301759,0.06891406627583763,5.9945869088724555,0.06528601144081862,18.135601847667406,0.011760639689811114,821260579.0,821262109.0,1530.0,0.03432889564932616,0.03395027165144643,22.480850418694448,0.7465709587758234,2.6086010547719294,0.2958228761615157,17.778980836131353,0.11663085227931802,1.5811086466018205,0.0321506781497,18.322595715747507,0.021856175844611414,821260579.0,821262109.0,1530.0,0.14054758720603291,0.14055480917538118,2.4956493861150264,0.33469672013565777,2.4956493861150264,0.33469672013565777,1406.4328037047283,2285.1260705942386,2339.211335756028,2418.483627442376,2579.773502253162,2825.3802999322843,1214.6386345566214,24.89923298125752,2.5021555871866397e-13,1.746030945730448e-14,1529.6125491693906,125.36180298205203,7.9991720574958505,1.7550652417487284e-13,5.4377357236152776e-14,E,0,0
39025,2526939025.0,11.441989734653712,41.84122945575945,5,"**, Cepheid, ClassicalCep, Cluster*, Star, Variable*",Gaia DR2 375297888752001664,--,--,--,--,--,1.6549862136152667,966464346,2010-08-21T18:19:06,2010.637707603849,1.6322630121024049,4,3.7529788875200166e+17,296.11342204876297,12.565295009524164,-13.730583876673222,3.3770843384307088,0.149653822183609,22.565975189208984,53.94970032059266,-12.709857255659237,11.441566558100563,41.841555317534684,296.11342204876297,-13.730583876673222,12.565295009524164,4.853390665832921,0.4564507679038888,18.364886873614264,0.09759075377493076,15.173342112344567,0.8056295925153945,17.127296875144825,0.056168944430456946,10.757916849655441,0.09077598817974798,17.500679542000874,0.009123074670881692,966464337.0,966466017.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1305.5280658517524,7835.382917007892,9977.946615421006,14044.762377324643,22304.480179148777,37562.08816783449,7787.737410891666,63.04752945312465,1.604273906643683e-12,3.33296985203365e-14,--,--,--,--,--,E,0,0
36645,1129836645.0,150.7699541456704,0.9453628020185868,0,--,--,--,--,--,--,--,--,952385651,2010-03-11T18:34:11,2010.1911609587453,27.255578634989803,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.6454325062521324,0.15467527165590061,20.55537291445755,0.2332441450562044,6.908968831823288,0.622560364271379,17.981466916320983,0.0936748262781606,1.329905612593406,0.030381745754002768,19.77044795281625,0.02452460786309274,952385643.0,952387263.0,1620.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1440.7723613442836,676.1413764754333,1094.5858871713397,1916.0912498212176,3628.4236003553606,6746.846644529513,1591.69509546389,28.50311746066315,3.278891896655614e-13,1.441240361075281e-14,--,--,--,--,--,E,0,0
21229,286621229.0,218.751423025106,-0.7686851210308413,1,CataclyV*,V* OU Vir,477.03095930925923,41.47191856221389,-50.200546991864655,2.0963,0.1995999962091446,2.0567698932777256,861185804,2007-04-21T06:16:44,2007.302086662703,1.8558977511423433,1,3.650020648757787e+18,477.0211910259847,41.46126207225802,-50.18514975362126,2.09634292734288,0.19955238699913025,10.505226135253906,7.747696109068928,-12.155915247610254,218.75095810129554,-0.7684622915257892,477.0211910259847,-50.18514975362126,41.46126207225802,2.0983824500746193,0.28001498170136424,19.27528838661472,0.1359994547156944,6.821879418578034,0.5049745658674362,17.99523990328791,0.0775337449095872,5.012357027,0.05769421506370211,18.32989500514163,0.012425876864046614,861185791.0,861187501.0,1710.0,0.10289234553071805,0.05888532703471537,21.289042331252812,0.4913387889871572,2.480264532724269,0.2890976753640531,17.83375499251543,0.11970439586145432,1.2555686874346597,0.027399786008178956,18.572898809213818,0.023438770536891695,861185791.0,861187501.0,1710.0,0.32342224685538223,0.1899143411987213,2.649593432153437,0.3695987573981358,2.649593432153437,0.3695987573981358,1505.8352515360612,1915.6283590433588,1975.8483526631298,2099.8419642705485,2333.0349209168867,2815.6864315916227,1990.3904419459088,31.873632594092946,4.100204310408572e-13,1.9040656458897506e-14,1672.4230106127313,246.3533752402299,11.21351276862878,3.448947253363219e-13,5.643348639875955e-14,E,0,0
9248,151409248.0,160.98732190353527,58.12508332201916,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.3137698500359214,790296523,2005-01-20T17:48:43,2005.0540881530635,2.933056901897454,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,1.3708313967578756,0.3088581734885946,19.73753989322407,0.220612457082904,10.511613491251854,0.6211328513336383,17.525826540908255,0.062332325577390435,8.061033088930072,0.07257863063268914,17.814023240378607,0.0097318311683523,790296511.0,790298191.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1530.2879692508943,10697.838230424866,11314.75277209725,12335.701955723065,14030.323217208357,17095.712397918844,1564.6257276543108,28.259707155068348,3.22312899896788e-13,2.0532322465725846e-14,--,--,--,--,--,E,0,0
14428,674014428.0,160.98702974978002,58.12532903189985,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,1.3203819876897276,820947039,2006-01-10T11:50:39,2006.0260096396185,2.1142648137390703,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.8266945165260787,0.17321717047938517,20.286637357607006,0.20654146875731172,12.669844834171169,0.6813447155418563,17.32307175957038,0.056871663870786904,7.5085970720006685,0.06942610547229806,17.891103000633805,0.009992823723266042,820947031.0,820948741.0,1710.0,0.03131020731440622,0.03240584335208725,22.580785141944254,0.7714072642983716,3.649403078874677,1.9230119880175018,17.414445414715797,0.4595540592514169,1.8639436065216248,0.03321204678759552,18.143918078328166,0.019175489102924104,820947031.0,820948741.0,1710.0,0.15493588804588287,0.16232339859848294,3.072814829850745,0.44131457420025344,2.0176009189102433,0.23155377370382701,1557.8053544217803,2962.5136964800686,3037.185813666264,3149.736732184662,3367.7692133333885,3668.0723609601946,1374.966513187351,26.49161800342473,2.832431017165943e-13,1.9721459012860404e-14,1689.8240489488326,153.27973160118228,8.845141585720196,2.145916242416552e-13,6.18081659408882e-14,E,0,0
43037,323643037.0,206.5116235968577,23.81506111493716,1,RGB*,2MASS J13460265+2348554,753.5795026375283,8.589560049721626,-8.78994164537869,1.327,0.015300000086426735,1.889323483340967,990195680,2011-05-23T10:21:20,2011.3902232684868,2.573171285071637,1,1.444039958503149e+18,753.5991486696101,8.61717989451779,-8.818861969640807,1.326965405634257,0.01534896157681942,86.45310974121094,-38.402434678120855,19.31207256732216,206.51096100391732,23.815439860489505,753.5991486696101,-8.818861969640807,8.61717989451779,4.82841772274401,0.4173105687169465,18.37048791166297,0.09000239179787783,9.633573645221873,0.5906845167366505,17.620531445610535,0.06461096277216072,7.373123951627557,0.06913232707726111,17.910871162476965,0.010132715333242004,990195680.0,990197360.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1542.7273645311745,9913.080388954239,10498.698003662746,11374.720082256055,13023.699558799975,15853.862691979113,1444.5624325601848,27.153797922560685,2.975798611073981e-13,1.9765642972063162e-14,--,--,--,--,--,E,0,0
9276,770209276.0,160.98696782296835,58.12516518585087,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,1.6476193618306014,790462188,2005-01-22T15:49:48,2005.059341355752,2.1993539511939515,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,1.1894365139612075,0.20927903824859076,19.891646833566845,0.1759703430523274,9.633667663395874,0.7934305912544194,17.62052084949729,0.08592951430079765,6.21150784789577,0.0639719170817953,18.097007404336487,0.011124738212227925,790462177.0,790463857.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1517.8131353771328,7957.310313341843,8539.171425314731,9427.908202034347,10977.374538459044,13776.513468169303,1428.7271620396118,27.00455805275075,2.9431779538015997e-13,1.8623902266753976e-14,--,--,--,--,--,E,0,0
