eclipse,obj_id,ra,dec,simbad_n_match,simbad_otype,simbad_main_id,simbad_distance,simbad_distance_err_2,simbad_distance_err_1,simbad_parallax,simbad_parallax_err,simbad_match_offset,obstart,datetime_iso,datetime_decimal,gaia_match_offset,gaia_n_match,gaia_dr3_source_id,gaia_distance,gaia_distance_err_2,gaia_distance_err_1,gaia_parallax,gaia_parallax_err,gaia_parallax_over_err,pmra,pmdec,gaia_ra,gaia_dec,distance,distance_err_1,distance_err_2,cps_min_NUV,cps_min_err_NUV,mag_min_NUV,mag_min_err_NUV,cps_max_NUV,cps_max_err_NUV,mag_max_NUV,mag_max_err_NUV,cps_mean_NUV,cps_mean_err_NUV,mag_mean_NUV,mag_mean_err_NUV,tstart_NUV,tstop_NUV,expt_raw_NUV,cps_min_FUV,cps_min_err_FUV,mag_min_FUV,mag_min_err_FUV,cps_max_FUV,cps_max_err_FUV,mag_max_FUV,mag_max_err_FUV,cps_mean_FUV,cps_mean_err_FUV,mag_mean_FUV,mag_mean_err_FUV,tstart_FUV,tstop_FUV,expt_raw_FUV,ratio_min,ratio_min_err,ratio_max,ratio_max_err,ratio_at_nuv_max,ratio_at_nuv_max_err,expt_eff_NUV,skybg_counts_NUV,skybg_counts_err_NUV,skybg_flux_NUV,skybg_flux_err_NUV,expt_eff_FUV,skybg_counts_FUV,skybg_counts_err_FUV,skybg_flux_FUV,skybg_flux_err_FUV,morphology,qa_flag_nuv,qa_flag_fuv,gfcat_objid,mag_diff
10015,584610015.0,214.94401243288044,52.994878771436426,2,"AGN, Galaxy, QSO, Star, X",2MASS J14194634+5259424,81.8746008613208,0.08437642905461473,-0.0845506976523609,12.2138,0.012600000016391277,2.170636126460899,794835223,2005-03-14T06:33:43,2005.19800938594,1.9801362697304157,1,1.6080366532717128e+18,81.87477353657981,0.08425614223430955,-0.08442991343363815,12.213774240892677,0.012581965886056423,970.736572265625,30.894274580844154,23.678230480118337,214.94334578940715,52.99525499820416,81.87477353657981,-0.08442991343363815,0.08425614223430955,0.8046806625197502,0.17180111977594803,20.31594108796469,0.21010145120703072,3.994315132639966,0.4127196114183573,18.576394185814237,0.10676037181976383,1.4124808890502554,0.03041314335066049,19.705043548746822,0.023129641841922677,794835216.0,794836926.0,1710.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1527.0735768165537,1694.6572606369593,29.410564600442157,3.490993956912136e-13,1.4974549981364486e-14,--,--,--,--,--,F,0,0,GFCAT J0141946.5+525941.6,1.739546902150451
10019,576110019.0,214.9440117204307,52.9949128009571,2,"AGN, Galaxy, QSO, Star, X",2MASS J14194634+5259424,81.8746008613208,0.08437642905461473,-0.0845506976523609,12.2138,0.012600000016391277,2.1170003817421525,794858889,2005-03-14T13:08:09,2005.198759829877,1.8972715791742896,1,1.6080366532717128e+18,81.87477353657981,0.08425614223430955,-0.08442991343363815,12.213774240892677,0.012581965886056423,970.736572265625,30.894274580844154,23.678230480118337,214.94334578940715,52.99525499820416,81.87477353657981,-0.08442991343363815,0.08425614223430955,0.8871127141056012,0.1804394488540586,20.210052990995184,0.2010257530061459,2.786378046939977,0.3199827681166249,18.967399900539768,0.11802964853744413,1.5053529735527567,0.03138412298448231,19.6359041380613,0.022403076021330293,794858882.0,794860592.0,1710.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1528.3342677057735,1687.5729866462166,29.34902687655373,3.476400352491207e-13,1.4971266402224358e-14,--,--,--,--,--,F,0,0,GFCAT J0141946.5+525941.6,1.2426530904554163
10029,322910029.0,214.5799890563458,52.83492305937363,2,"EclBin, Galaxy, X",[GGM2006]  5126301,503.09402827388436,3.4437834478684977,-3.4915846973841553,1.9877,0.013700000010430813,2.2808314408372694,794918053,2005-03-15T05:34:13,2005.2006359080096,1.993800243008598,2,1.6080170338610995e+18,503.08664518999706,3.4394175003340024,-3.487097494476302,1.9877291706328983,0.013682914897799492,145.27088928222656,20.579562169925808,-0.521594753871662,214.57922253161502,52.835226870204174,503.08664518999706,-3.487097494476302,3.4394175003340024,5.713324275031147,0.4588006184694518,18.18777781423163,0.08386457790114221,9.518738380628157,0.590492237132508,17.63355152363973,0.06534678374092096,7.114398209279964,0.06777065083937633,17.949654575014716,0.01029360405611257,794918046.0,794919756.0,1710.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1549.0122672654622,1930.0503021875336,31.38677813573024,3.9759036225063194e-13,2.0811139607762393e-14,--,--,--,--,--,F,0,0,GFCAT J0141819.1+525005.6,0.5542262905918989
10051,823210051.0,201.51162689361325,27.58359461719561,3,"**, HighPM*",PM J13260+2735,--,--,--,--,--,1.8708407769572337,795048217,2005-03-16T17:43:37,2005.2047633813736,2.6497699461530932,2,1.449301838900763e+18,45.72962441032494,0.1460268653697483,-0.1469654650831842,21.867662656206242,0.07005296647548676,312.1589660644531,-2.473842486020242,72.84885101592386,201.51125246575316,27.584352575106845,45.72962441032494,-0.1469654650831842,0.1460268653697483,1.0966755254685594,0.19943613193868526,19.979804621453308,0.18141066330482758,2.8506981851651507,0.3218149245825157,18.942621901882333,0.11613046538650806,1.6028730711812569,0.03211087250364424,19.567752168331925,0.02153589843234016,795048210.0,795049890.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1554.5150115369088,1431.1610051365697,27.027549458009027,2.948191670581333e-13,1.4144192456783984e-14,--,--,--,--,--,F,0,0,GFCAT J0132602.7+273500.8,1.0371827195709749
10051,495710051.0,201.098720629375,27.6221162990944,0,--,--,--,--,--,--,--,--,795048217,2005-03-16T17:43:37,2005.2047633813736,59.176793530253875,1,1.4494817851463636e+18,119.52383824567013,0.3789294751536687,-0.3813474663661651,8.366531854043986,0.026608988642692566,314.4250183105469,-27.566960007554663,-65.40228424721437,201.09814409006245,27.622261315878426,119.52383824567013,-0.3813474663661651,0.3789294751536687,0.5455825110984415,0.15090743850970234,20.737848899100975,0.265136033875244,8.043037778356348,0.540072570450838,17.816449728500647,0.07056146867640578,1.5083694203497862,0.03114988154471777,19.633730701916317,0.022193547638138966,795048210.0,795049890.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1554.5150115369088,1445.5540403007526,27.163116071924488,2.9778413230195506e-13,1.4109157947640614e-14,--,--,--,--,--,F,0,0,GFCAT J0132423.7+273719.6,2.9213991706003277
10085,1058110085.0,214.94415191591307,52.99490282542772,2,"AGN, Galaxy, QSO, Star, X",2MASS J14194634+5259424,81.8746008613208,0.08437642905461473,-0.0845506976523609,12.2138,0.012600000016391277,2.411159571597069,795249388,2005-03-19T01:36:28,2005.211142471937,2.1583169676026612,1,1.6080366532717128e+18,81.87477353657981,0.08425614223430955,-0.08442991343363815,12.213774240892677,0.012581965886056423,970.736572265625,30.894274580844154,23.678230480118337,214.94334578940715,52.99525499820416,81.87477353657981,-0.08442991343363815,0.08425614223430955,0.8703539700686371,0.25209335091655627,20.23076021332946,0.27617513263524174,3.48567971219985,0.42919861432954465,18.72428130325921,0.12607697535010232,1.7270265400971263,0.04317864709179095,19.486752470891474,0.02681149343323952,795249381.0,795250401.0,1020.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,926.3198072432292,1021.5753317527586,22.834821557921952,2.104445183410683e-13,1.1851229291629079e-14,--,--,--,--,--,--,0,0,GFCAT J0141946.5+525941.6,1.5064789100702498
10166,2266810166.0,151.62353863021664,-33.65792366697337,0,--,--,--,--,--,--,--,--,795728717,2005-03-24T14:45:17,2005.2263418948187,7.665863201774103,1,5.458859216531315e+18,3747.3117885609927,626.9853661319739,-942.31378728866,0.26685796550278795,0.0536213256418705,4.976713180541992,-3.9935599047644232,-0.3111357697156444,151.62203012825972,-33.6596434997853,3747.3117885609927,-942.31378728866,626.9853661319739,1.2071932690510385,0.26675199338782946,19.87555798680495,0.21676137562922548,3.7660487287141606,0.3926519576919266,18.64028516242162,0.1076793226030297,2.098231252491144,0.03992168033445838,19.27536662144983,0.020463534420915863,795728710.0,795730330.0,1620.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1316.545053941801,3120.2340369844633,39.907636567172034,6.427682116187995e-13,1.9163940683656223e-14,--,--,--,--,--,F,0,0,GFCAT J0100629.6-333928.5,1.2352728243833297
10456,464210456.0,157.17564876577424,57.14416128488082,1,"AGN_Candidate, Star",GUVV J102841.9+570840.4,542.2699419771162,5.904355453806943,-6.035793573250999,1.8441,0.0203000009059906,2.0368744338536815,797444611,2005-04-13T12:23:31,2005.280866691876,1.952205865083082,2,8.546946479090575e+17,542.2706896357447,5.918325670995614,-6.050393284381244,1.8440974574372113,0.020348506048321724,90.62568664550781,4.847309308541709,-2.2678835462137323,157.1747993204938,57.14444709692787,542.2706896357447,-6.050393284381244,5.918325670995614,2.0741805089751892,0.2758308377642395,19.287883627774175,0.1355585258092873,30.45446826635428,1.0576201732860506,16.37087244714619,0.03706541380505968,6.78088192538115,0.06722999764477476,18.001784544676806,0.01071166886829289,797444604.0,797446254.0,1650.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500.2374072248142,1712.9051313809227,29.568485376760158,3.5285845706447007e-13,1.988288561133295e-14,--,--,--,--,--,F,0,0,GFCAT J0102842.1+570839.0,2.917011180627984
10461,376010461.0,160.98711685241793,58.12513749962889,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,1.903595303159603,797475024,2005-04-13T20:50:24,2005.2818310817795,2.497179450423522,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,5.554233476683152,0.4544974333524941,18.21843967070821,0.08539655913064692,8.93047213190322,0.5727470283440871,17.70281395108207,0.06749081343895114,7.444583777475838,0.10026231079267789,17.9003989459879,0.014524907924489128,797475018.0,797475828.0,810.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,740.5681020068151,753.5377801261416,19.611686361437272,1.552287827059852e-13,1.3935124142510538e-14,--,--,--,--,--,--,0,0,GFCAT J0104356.9+580730.5,0.51562571962614
10462,1608110462.0,158.9100764642983,58.26327790941859,1,RRLyrae,V* V341 UMa,3683.2412523020257,213.42861701721677,-241.40552287742594,0.2715,0.016699999570846558,2.2601627612253012,797480961,2005-04-13T22:29:21,2005.2820193428145,2.2526907453162535,2,8.55031751302381e+17,3683.6161267355583,212.94856071696267,-240.7883402913385,0.2714723699741769,0.01665663719177246,16.29814910888672,-3.745158981791131,-6.384812792270605,158.90907163491426,58.26361285686159,3683.6161267355583,-240.7883402913385,212.94856071696267,14.544937993082812,0.8522174217495648,17.173220314663716,0.06182154828865194,21.68980858094695,0.8976261329801998,16.73936070186923,0.04402797761548172,17.48851310625812,0.15546737281740294,16.97311778293534,0.009609204466499932,797480955.0,797481735.0,780.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,723.5596958326372,958.1363239107174,22.11444660539264,1.9737608272560774e-13,1.9129653219766313e-14,--,--,--,--,--,--,0,0,GFCAT J0103538.4+581548.0,0.43385961279448537
10463,823610463.0,160.98713326220957,58.12509163764446,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.049683167506938,797486031,2005-04-13T23:53:51,2005.28218011146,2.6018301923866796,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.9347286550981906,0.18513824559799563,20.15328610837074,0.19620212993870467,14.119506414571735,0.7227908585022231,17.205451212384506,0.05420402670371871,8.657193668600426,0.07631099544815693,17.736557167115958,0.00952855840271738,797486024.0,797487674.0,1650.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1486.6300102481862,1494.9724226224237,27.623519701760102,3.0796431906021924e-13,2.0615614655626724e-14,--,--,--,--,--,E,0,0,GFCAT J0104356.9+580730.5,2.947834895986233
10469,878710469.0,164.53973480148522,58.640621827548,0,--,--,--,--,--,--,--,--,797521560,2005-04-14T09:46:00,2005.2833067286592,1.9637508213145811,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.6059370187582391,0.1494469643363498,20.623931285406144,0.23935071529726315,2.640630238455451,0.31147237613475354,19.02573101955094,0.12105964309219175,1.2266716456103641,0.028969363692578697,19.858179183206286,0.025342911558258407,797521557.0,797523147.0,1590.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1461.673638666576,1458.7759875440743,27.28705878206043,3.0050785343407926e-13,1.3882047435310994e-14,--,--,--,--,--,F,0,0,GFCAT J0105809.5+583826.2,1.5982002658552048
10471,838710471.0,163.68755712860528,60.2098323506745,1,Low-Mass*,2MASS J10544473+6012370,278.76895628902764,21.587153536610117,-25.543144891798477,3.5872,0.3010999858379364,2.4682612512303126,797533369,2005-04-14T13:02:49,2005.283681189593,2.7928390499744657,1,8.616328411584938e+17,278.7716919098781,21.584426510853007,-25.539280959984183,3.587164798365833,0.30105260014533997,11.915409088134766,-20.673901823359678,6.267760452666593,163.68629187368344,60.210286996169096,278.7716919098781,-25.539280959984183,21.584426510853007,0.6492432689498424,0.1538381606685469,20.548981360592794,0.23088031918475238,12.448139396693295,0.6733808376822986,17.342238892532066,0.057199278750186267,1.4767646548173061,0.03161072860998681,19.656721776713443,0.022995367058857852,797533362.0,797534982.0,1620.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1477.8905661568185,1404.41197894512,26.77377972793354,2.8930886766269477e-13,1.3847614022346862e-14,--,--,--,--,--,F,0,0,GFCAT J0105445.0+601235.3,3.206742468060728
10477,267210477.0,158.47114058565177,58.78130295968785,1,CataclyV*,V* DW UMa,589.6921806816841,6.7377677957755395,-6.895338790145956,1.6958,0.019600000232458115,2.5477539859744076,797568899,2005-04-14T22:54:59,2005.284807838502,2.556229303035574,1,8.55119196836523e+17,589.6756327547723,6.722788460421157,-6.87965596230174,1.6958475888317208,0.019557027146220207,86.71295166015625,0.9735271282213862,1.3963446269915643,158.470321436048,58.78187211126197,589.6756327547723,-6.87965596230174,6.722788460421157,57.72721120053974,1.4572820919914673,15.676548556862802,0.02706839125258753,82.18716634531104,1.7364442069876493,15.292989982322423,0.022700381714008344,66.74021329996935,0.21425732232298186,15.519031024213117,0.0034799757822376876,797568897.0,797570487.0,1590.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1453.838763701854,2424.964051438141,35.181558634056444,4.99542594596257e-13,4.7846965859501944e-14,--,--,--,--,--,--,0,0,GFCAT J0103353.0+584653.3,0.38355857454037867
10508,324110508.0,164.52921121055647,59.66571281306465,0,--,--,--,--,--,--,--,--,797752355,2005-04-17T01:52:35,2005.2906251901,39.48589898502009,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.5818139022168539,0.14633607986239325,20.668039764168206,0.24359187206840005,2.641091923927655,0.31295249847273027,19.02554120697911,0.12158376165175966,1.075763062148174,0.027826488180699185,20.000708429789245,0.02772737873445763,797752357.0,797753887.0,1530.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1389.3121317087393,1430.4354660905271,27.02069766833763,2.9466970601464856e-13,1.3397914705471729e-14,--,--,--,--,--,F,0,0,GFCAT J0105807.0+593956.5,1.6424985571890964
10517,367610517.0,188.71016381554725,62.170171551937386,1,Star,2XMM J123450.2+621014,590.2490851139181,8.244661950965906,-8.481605896083693,1.6942,0.024000000208616257,2.352010391400048,797805656,2005-04-17T16:40:56,2005.2923153537224,2.269536745356822,1,1.5832217066244892e+18,590.2634353349421,8.261535902884589,-8.499458767696865,1.6941588113662418,0.024048639461398125,70.44718170166016,1.1270460525301502,-7.879656179948698,188.70900523741673,62.17049542114417,590.2634353349421,-8.499458767696865,8.261535902884589,0.6798953029544932,0.15726270586041866,20.498894897829505,0.22591348869067573,5.395061691530619,0.4448962469066013,18.2500089621894,0.08603326012006107,1.530251490425454,0.03361029439797169,19.61809297209238,0.023588890032076648,797805650.0,797807120.0,1470.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1354.6221669030617,1316.5988655735819,25.92323290608605,2.7121936630815785e-13,1.3530515698595162e-14,--,--,--,--,--,F,0,0,GFCAT J0123450.4+621012.6,2.2488859356401036
10522,1125110522.0,189.9890680183196,62.41671050641242,0,--,--,--,--,--,--,--,--,797835202,2005-04-18T00:53:22,2005.2932522512367,2.3334892571529933,2,1.5806153443796634e+18,218.8369937217618,6.653810526916942,-7.084631620305316,4.569611302883462,0.14329753816127777,31.888973236083984,-60.574785170510175,-21.41861544779812,189.9884327104875,62.41728810232363,218.8369937217618,-7.084631620305316,6.653810526916942,0.6739407721374384,0.15695151908835248,20.508445672104312,0.22730749643210402,11.199866156442834,0.641927826769642,17.456967918294552,0.06051167130367929,1.7526680894834612,0.03560956044578002,19.470750800971764,0.021838172791049715,797835190.0,797836720.0,1530.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1382.1858856580868,2259.2942760598294,33.95852548927203,4.654146208683248e-13,1.8853384791818827e-14,--,--,--,--,--,F,0,0,GFCAT J0123957.3+622500.1,3.0514777538097597
10529,72910529.0,164.0398863269765,58.98829459887396,0,--,--,--,--,--,--,--,--,797876630,2005-04-18T12:23:50,2005.294565924499,2.501105176194162,3,8.605751796921174e+17,81.6937138999261,0.978629116511172,-1.0026511260091553,12.240843906606928,0.14841397106647491,82.47770690917969,10.707827590687833,14.023083271644932,164.03902809553358,58.988830477955595,81.6937138999261,-1.0026511260091553,0.978629116511172,0.9248063924193206,0.1844717605758318,20.16487294248933,0.1974740918212774,3.207513552413666,0.3445719996369366,18.814578749911004,0.11078729297024381,1.4837312624432069,0.03299312195649296,19.651611881414194,0.02387855386663773,797876623.0,797878123.0,1500.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1363.0394406824428,1390.4236610254998,26.640109052237356,2.8642727417125294e-13,1.3661678736434053e-14,--,--,--,--,--,F,0,0,GFCAT J0105609.5+585918.1,1.3502941925783247
10534,354010534.0,158.47126467368508,58.78150987948295,1,CataclyV*,V* DW UMa,589.6921806816841,6.7377677957755395,-6.895338790145956,1.6958,0.019600000232458115,2.1899249942287518,797906408,2005-04-18T20:40:08,2005.2955101786847,2.1904332280110665,1,8.55119196836523e+17,589.6756327547723,6.722788460421157,-6.87965596230174,1.6958475888317208,0.019557027146220207,86.71295166015625,0.9735271282213862,1.3963446269915643,158.470321436048,58.78187211126197,589.6756327547723,-6.87965596230174,6.722788460421157,30.897537928471337,1.0620568267621031,16.355190314923348,0.03669347457878658,95.21595909481441,2.1827055947261242,15.133225634135044,0.024608141271539097,56.93678628934111,0.2191460481964516,15.69151762397871,0.004170907558870951,797906402.0,797907722.0,1320.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1185.5658016284467,1972.8681787848707,31.73302380152435,4.064108448296833e-13,4.026714967458763e-14,--,--,--,--,--,--,0,0,GFCAT J0103353.0+584653.3,1.2219646807883038
10535,925010535.0,160.98728656299434,58.125174764278725,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.0439732593100346,797912146,2005-04-18T22:15:46,2005.295692129471,2.739514645107995,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,4.890467779443087,0.4244968214222501,18.356623995179394,0.09037493604826707,12.193529767619074,0.673391291667599,17.364676392906773,0.05836298415079,8.023370122172112,0.0771770206748294,17.81910793277141,0.010393817342766454,797912139.0,797913639.0,1500.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1347.0409814333166,1476.757472883637,27.45471957213106,3.0421203941402923e-13,1.951679648504498e-14,--,--,--,--,--,--,0,0,GFCAT J0104356.9+580730.5,0.9919476022726208
10544,231110544.0,160.98732583565183,58.12518086186384,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.0889817500233856,797965765,2005-04-19T13:09:25,2005.297392376808,2.801895359120313,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,1.1109878305961622,0.2023679792236445,19.965726745388334,0.18168274436603582,10.199708918460177,0.6137663341853845,17.55853055513205,0.06344378180377674,6.4529983179564026,0.0795991809281482,18.055596120241,0.013310870951066534,797965745.0,797966885.0,1140.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1018.4608849432315,1049.259105099014,23.142154931948067,2.1614737565039688e-13,1.5763303886568588e-14,--,--,--,--,--,E,0,0,GFCAT J0104356.9+580730.5,2.4071961902562826
10548,854910548.0,158.91015725118552,58.26341558354211,1,RRLyrae,V* V341 UMa,3683.2412523020257,213.42861701721677,-241.40552287742594,0.2715,0.016699999570846558,2.155305798028593,797989165,2005-04-19T19:39:25,2005.29813438594,2.174987932851976,2,8.55031751302381e+17,3683.6161267355583,212.94856071696267,-240.7883402913385,0.2714723699741769,0.01665663719177246,16.29814910888672,-3.745158981791131,-6.384812792270605,158.90907163491426,58.26361285686159,3683.6161267355583,-240.7883402913385,212.94856071696267,34.15078485320234,1.1234727604754466,16.24649827728423,0.03514298305423935,42.31301162478263,1.2503217480446167,16.013815156745174,0.03161791583867135,37.636471730144294,0.17268750910447106,16.140977741801553,0.004970292004070842,797989159.0,797990539.0,1380.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1262.0804893061986,1858.14470940754,30.79655871619585,3.8277781013795326e-13,3.4527781562667985e-14,--,--,--,--,--,--,0,0,GFCAT J0103538.4+581548.0,0.23268312053905404
10552,164410552.0,160.9874692528255,58.12518043785804,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.3123391015637487,798012805,2005-04-20T02:13:25,2005.2988840054225,3.0602092588712817,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,5.978028642186027,0.47048946939770114,18.138605021203727,0.08225483108486387,10.171000705045191,0.6133534839259615,17.56159078895698,0.06357614619643215,7.566958945769109,0.0767571872298256,17.882696555683136,0.010957931074997873,798012803.0,798014213.0,1410.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1284.3496582528842,1372.3741232812047,26.466632302293043,2.8270906939592813e-13,1.8654761280759625e-14,--,--,--,--,--,F,0,0,GFCAT J0104356.9+580730.5,0.5770142322467464
10557,1095110557.0,157.87885047557165,57.08825958654054,1,Eruptive*,LP   92-176,--,--,--,--,--,1.3599025618083105,798042379,2005-04-20T10:26:19,2005.2998217908105,3.5522547549971657,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.8280002706840247,0.17450017533029552,20.284923803096497,0.20763523937322148,31.501440231312152,1.0741153531023944,16.33417397503291,0.036403553660459664,2.1853373278354726,0.04129401818269843,19.23120378997172,0.020324586661875088,798042372.0,798043812.0,1440.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1281.5754949649145,1313.440257603589,25.89211845623745,2.705686930663393e-13,1.400890190302652e-14,--,--,--,--,--,F,0,0,GFCAT J0103130.8+570517.2,3.9507498280635858
10558,1124710558.0,157.8789099993456,57.08805972019285,1,Eruptive*,LP   92-176,--,--,--,--,--,1.7450916599036101,798048299,2005-04-20T12:04:59,2005.300009512779,4.193008934568202,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.7757438160355303,0.32856613937783424,20.355704194442797,0.38343166287274855,2.8254479471714284,0.32270657789669804,18.95228172309575,0.11742182625976838,1.9587299860960188,0.03885841299143128,19.35006357008307,0.021328588091211742,798048292.0,798049732.0,1440.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1297.1925703124564,1379.4027634420472,26.534320426701683,2.841569692690618e-13,1.4053944317598724e-14,--,--,--,--,--,--,0,0,GFCAT J0103130.8+570517.2,1.4034224713470458
10570,1430610570.0,162.01367693951013,55.702404996219485,1,RRLyrae,LINEAR 23442384,40983.60655737705,30242.468070958086,63556.969660511255,0.0244,0.06870000064373016,2.3996379293719325,798119338,2005-04-21T07:48:58,2005.302262144692,2.3674976076193253,1,8.509428393576177e+17,-16004.05895039403,42534.43369402407,-6734.974527020104,-0.062484148746239115,0.04540137201547623,-1.3762612342834473,-0.9210463447020825,-5.042613532006225,162.0126944763691,55.70275997133811,-16004.05895039403,-6734.974527020104,42534.43369402407,2.181123475820545,0.2840067740701717,19.233299369581903,0.1328990470880207,5.203981365243281,0.43924753900892194,18.289160668144355,0.08797983503751183,3.4742541260731854,0.05239734452960507,18.727846045094477,0.0162523992013881,798119331.0,798120741.0,1410.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1265.4442783822217,1452.6511481672098,27.229714594115993,2.9924613652244524e-13,1.559678548374031e-14,--,--,--,--,--,--,0,0,GFCAT J0104803.2+554208.6,0.9441387014375486
10572,312110572.0,158.47149766556768,58.78148897764339,1,CataclyV*,V* DW UMa,589.6921806816841,6.7377677957755395,-6.895338790145956,1.6958,0.019600000232458115,2.593711800660096,798131179,2005-04-21T11:06:19,2005.3026376203384,2.592131707935811,1,8.55119196836523e+17,589.6756327547723,6.722788460421157,-6.87965596230174,1.6958475888317208,0.019557027146220207,86.71295166015625,0.9735271282213862,1.3963446269915643,158.470321436048,58.78187211126197,589.6756327547723,-6.87965596230174,6.722788460421157,24.85746443427312,0.9565772491352122,16.59135793323879,0.04099795073786794,92.75941521102477,1.8511439686146953,15.16160499493812,0.021454018224275728,64.78027996881846,0.225050320136516,15.551392948446193,0.003765371598280609,798131172.0,798132582.0,1410.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1279.0383033724295,2237.1833795191596,33.79194701842789,4.608597761809469e-13,4.440935520041141e-14,--,--,--,--,--,--,0,0,GFCAT J0103353.0+584653.3,1.4297529383006697
